sno,origin_lat,origin_lon,destination_lat,destination_lon,routing,distance,time,concentration,exposure,default_smoke,default_time,u_turn_costs,time_factor,pollution_factor,algorithm,curbside
0,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,fastest,21493.115553816435,44.0,39987.0,1759428.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
1,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,greenest,21493.115553816435,44.0,39987.0,1759428.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
2,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,balanced,21493.115553816435,44.0,39987.0,1759428.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
3,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,shortest,19343.61639500978,57.0,25866.0,1474362.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
4,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,fastest,25959.08567171238,50.0,32022.0,1601100.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
5,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,greenest,25971.18767171238,50.0,32111.0,1605550.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
6,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,balanced,25959.085671712382,50.0,32022.0,1601100.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
7,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,shortest,24055.413671712377,81.0,28323.0,2294163.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
8,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,fastest,3693.860495758251,8.0,5523.0,44184.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
9,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,greenest,3693.8604957582506,8.0,5523.0,44184.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
10,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,balanced,3693.8604957582506,8.0,5523.0,44184.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
11,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,shortest,3693.860495758251,8.0,5523.0,44184.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
12,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,fastest,35508.955282854564,65.0,52551.0,3415815.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
13,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,greenest,32831.183282854574,69.0,58858.0,4061202.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
14,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,balanced,35508.955282854564,65.0,52551.0,3415815.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
15,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,shortest,30460.170073598747,93.0,45351.0,4217643.0,10.0,999.0,-1.0,10.0,0.07,astarbi,false
