sno,origin_lat,origin_lon,destination_lat,destination_lon,routing,distance,time,concentration,exposure,default_smoke,default_time,u_turn_costs,time_factor,pollution_factor,algorithm,curbside
0,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,fastest,20364.683395009775,29.0,18358.0,532382.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
1,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,greenest,19870.339395009785,31.0,21857.0,677567.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
2,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,balanced,19870.339395009785,31.0,21857.0,677567.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
3,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,shortest,19343.61639500978,32.0,18882.0,604224.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
4,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,fastest,24760.903671712385,36.0,19508.0,702288.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
5,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,greenest,24094.31267171238,42.0,18674.0,784308.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
6,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,balanced,24094.31267171238,42.0,18674.0,784308.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
7,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,shortest,24055.413671712384,44.0,17494.0,769736.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
8,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,fastest,3693.860495758251,6.0,3657.0,21942.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
9,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,greenest,3950.671495758252,6.0,3832.0,22992.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
10,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,balanced,3950.671495758252,6.0,3832.0,22992.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
11,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,shortest,3693.860495758251,6.0,3657.0,21942.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
12,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,fastest,31469.403073598747,49.0,32086.0,1572214.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
13,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,greenest,31992.573253899187,53.0,29492.0,1563076.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
14,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,balanced,31992.573253899187,53.0,29492.0,1563076.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
15,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,shortest,30460.170073598743,53.0,31769.0,1683757.0,0.0,0.0,60.0,0.1,0.07,dijkstrabi,false
