sno,origin_lat,origin_lon,destination_lat,destination_lon,routing,distance,time,concentration,exposure,default_smoke,default_time,u_turn_costs,time_factor,pollution_factor,algorithm,curbside
0,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,fastest,20402.72839500977,30.0,17768.0,533040.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
1,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,greenest,19870.339395009785,31.0,21439.0,664609.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
2,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,balanced,19870.339395009785,31.0,21439.0,664609.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
3,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,shortest,19343.61639500978,33.0,18456.0,609048.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
4,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,fastest,24757.24867171239,37.0,18638.0,689606.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
5,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,greenest,24094.31267171238,40.0,18308.0,732320.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
6,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,balanced,24094.31267171238,40.0,18308.0,732320.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
7,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,shortest,24055.413671712384,43.0,17127.0,736461.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
8,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,fastest,3693.860495758251,6.0,3655.0,21930.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
9,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,greenest,3950.671495758252,6.0,3829.0,22974.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
10,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,balanced,3950.671495758252,6.0,3829.0,22974.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
11,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,shortest,3693.860495758251,6.0,3655.0,21930.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
12,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,fastest,31908.82807359874,50.0,37130.0,1856500.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
13,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,greenest,31992.573253899187,56.0,29087.0,1628872.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
14,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,balanced,32014.17425389919,55.0,28668.0,1576740.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
15,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,shortest,30460.170073598743,57.0,31297.0,1783929.0,0.0,0.0,-1.0,80.0,0.07,dijkstrabi,false
