sno,origin_lat,origin_lon,destination_lat,destination_lon,routing,distance,time,concentration,exposure,default_smoke,default_time,u_turn_costs,time_factor,pollution_factor,algorithm,curbside
0,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,fastest,20364.683395009775,29.0,18490.0,536210.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
1,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,greenest,19870.339395009785,31.0,22004.0,682124.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
2,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,balanced,19870.339395009785,31.0,22004.0,682124.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
3,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,shortest,19343.61639500978,32.0,19033.0,609056.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
4,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,fastest,24757.248671712394,38.0,19101.0,725838.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
5,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,greenest,24094.31267171238,43.0,18760.0,806680.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
6,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,balanced,24094.31267171238,43.0,18760.0,806680.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
7,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,shortest,24055.413671712377,46.0,17569.0,808174.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
8,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,fastest,3693.860495758251,5.0,3960.0,19800.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
9,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,greenest,3950.671495758252,6.0,4158.0,24948.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
10,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,balanced,3950.671495758252,6.0,4158.0,24948.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
11,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,shortest,3693.860495758251,5.0,3960.0,19800.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
12,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,fastest,35208.94807359873,49.0,30818.0,1510082.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
13,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,greenest,32014.174253899186,52.0,29598.0,1539096.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
14,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,balanced,32014.17425389919,52.0,29598.0,1539096.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
15,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,shortest,30460.170073598747,55.0,32383.0,1781065.0,99.0,99.0,60.0,100.0,0.07,astarbi,false
