sno,origin_lat,origin_lon,destination_lat,destination_lon,routing,distance,time,concentration,exposure,default_smoke,default_time,u_turn_costs,time_factor,pollution_factor,algorithm,curbside
0,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,fastest,22295.77139500978,32.0,23175.0,741600.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
1,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,greenest,19870.339395009785,35.0,21903.0,766605.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
2,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,balanced,19870.339395009785,35.0,21903.0,766605.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
3,28.715232849121094,77.2060546875,28.57415771484375,77.19537353515625,shortest,19343.61639500978,37.0,19276.0,713212.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
4,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,fastest,24757.24867171239,37.0,19319.0,714803.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
5,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,greenest,24094.31267171239,41.0,18959.0,777319.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
6,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,balanced,24094.31267171238,41.0,18959.0,777319.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
7,28.669578552246094,77.09595489501953,28.675825119018555,77.32151794433594,shortest,24055.413671712377,42.0,17856.0,749952.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
8,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,fastest,3693.860495758251,6.0,3960.0,23760.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
9,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,greenest,3950.671495758252,6.0,4158.0,24948.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
10,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,balanced,3950.671495758252,6.0,4158.0,24948.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
11,28.652149200439453,77.30143737792969,28.641115188598633,77.3125,shortest,3693.860495758251,6.0,3960.0,23760.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
12,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,fastest,35355.79707359873,47.0,28659.0,1346973.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
13,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,greenest,31992.573253899187,56.0,29401.0,1646456.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
14,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,balanced,32014.17425389919,56.0,28958.0,1621648.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
15,28.716209411621094,77.11707305908203,28.546642303466797,77.30081176757812,shortest,30460.170073598747,58.0,31678.0,1837324.0,99.0,99.0,90.0,80.0,0.07,astarbi,false
